image_id,image_path,label_path,labels,cleaned_image_path
519898,data//test\10154\live\519898.png,data//test\10154\live\519898_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\519898.png
521611,data//test\10154\live\521611.png,data//test\10154\live\521611_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\521611.png
527054,data//test\10154\live\527054.png,data//test\10154\live\527054_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\527054.png
527713,data//test\10154\live\527713.png,data//test\10154\live\527713_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\527713.png
531066,data//test\10154\live\531066.png,data//test\10154\live\531066_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\531066.png
532965,data//test\10154\live\532965.png,data//test\10154\live\532965_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\532965.png
535290,data//test\10154\live\535290.png,data//test\10154\live\535290_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\535290.png
542560,data//test\10154\live\542560.png,data//test\10154\live\542560_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\542560.png
542690,data//test\10154\live\542690.png,data//test\10154\live\542690_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\542690.png
543821,data//test\10154\live\543821.png,data//test\10154\live\543821_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\543821.png
545725,data//test\10154\live\545725.png,data//test\10154\live\545725_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\545725.png
549549,data//test\10154\live\549549.png,data//test\10154\live\549549_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\549549.png
549738,data//test\10154\live\549738.png,data//test\10154\live\549738_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\549738.png
552121,data//test\10154\live\552121.png,data//test\10154\live\552121_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\552121.png
556889,data//test\10154\live\556889.png,data//test\10154\live\556889_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\556889.png
557359,data//test\10154\live\557359.png,data//test\10154\live\557359_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\557359.png
558277,data//test\10154\live\558277.png,data//test\10154\live\558277_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\558277.png
561030,data//test\10154\live\561030.png,data//test\10154\live\561030_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\561030.png
495994,data//test\10154\spoof\495994.png,data//test\10154\spoof\495994_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\495994.png
496680,data//test\10154\spoof\496680.png,data//test\10154\spoof\496680_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\496680.png
497749,data//test\10154\spoof\497749.png,data//test\10154\spoof\497749_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\497749.png
501056,data//test\10154\spoof\501056.png,data//test\10154\spoof\501056_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\501056.png
502895,data//test\10154\spoof\502895.png,data//test\10154\spoof\502895_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\502895.png
503043,data//test\10154\spoof\503043.png,data//test\10154\spoof\503043_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\503043.png
514295,data//test\10154\spoof\514295.png,data//test\10154\spoof\514295_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\514295.png
521589,data//test\10154\spoof\521589.png,data//test\10154\spoof\521589_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\521589.png
523296,data//test\10154\spoof\523296.png,data//test\10154\spoof\523296_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\523296.png
525671,data//test\10154\spoof\525671.png,data//test\10154\spoof\525671_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\525671.png
526388,data//test\10154\spoof\526388.png,data//test\10154\spoof\526388_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\526388.png
526893,data//test\10154\spoof\526893.png,data//test\10154\spoof\526893_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\526893.png
527417,data//test\10154\spoof\527417.png,data//test\10154\spoof\527417_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\527417.png
531666,data//test\10154\spoof\531666.png,data//test\10154\spoof\531666_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\531666.png
537039,data//test\10154\spoof\537039.png,data//test\10154\spoof\537039_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\537039.png
540525,data//test\10154\spoof\540525.png,data//test\10154\spoof\540525_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\540525.png
542887,data//test\10154\spoof\542887.png,data//test\10154\spoof\542887_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\542887.png
543563,data//test\10154\spoof\543563.png,data//test\10154\spoof\543563_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\543563.png
545498,data//test\10154\spoof\545498.png,data//test\10154\spoof\545498_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\545498.png
545831,data//test\10154\spoof\545831.png,data//test\10154\spoof\545831_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\545831.png
546705,data//test\10154\spoof\546705.png,data//test\10154\spoof\546705_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\546705.png
546995,data//test\10154\spoof\546995.png,data//test\10154\spoof\546995_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\546995.png
551040,data//test\10154\spoof\551040.png,data//test\10154\spoof\551040_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\551040.png
554687,data//test\10154\spoof\554687.png,data//test\10154\spoof\554687_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\554687.png
558916,data//test\10154\spoof\558916.png,data//test\10154\spoof\558916_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\558916.png
501300,data//test\10155\live\501300.png,data//test\10155\live\501300_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\501300.png
538713,data//test\10155\live\538713.png,data//test\10155\live\538713_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\538713.png
542298,data//test\10155\live\542298.png,data//test\10155\live\542298_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\542298.png
495114,data//test\10155\spoof\495114.png,data//test\10155\spoof\495114_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\495114.png
499667,data//test\10155\spoof\499667.png,data//test\10155\spoof\499667_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\499667.png
503753,data//test\10155\spoof\503753.png,data//test\10155\spoof\503753_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\503753.png
506456,data//test\10155\spoof\506456.png,data//test\10155\spoof\506456_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\506456.png
508946,data//test\10155\spoof\508946.png,data//test\10155\spoof\508946_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\508946.png
514988,data//test\10155\spoof\514988.png,data//test\10155\spoof\514988_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\514988.png
516453,data//test\10155\spoof\516453.png,data//test\10155\spoof\516453_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\516453.png
516856,data//test\10155\spoof\516856.png,data//test\10155\spoof\516856_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\516856.png
519210,data//test\10155\spoof\519210.png,data//test\10155\spoof\519210_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\519210.png
520679,data//test\10155\spoof\520679.png,data//test\10155\spoof\520679_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\520679.png
522017,data//test\10155\spoof\522017.png,data//test\10155\spoof\522017_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\522017.png
525973,data//test\10155\spoof\525973.png,data//test\10155\spoof\525973_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\525973.png
531574,data//test\10155\spoof\531574.png,data//test\10155\spoof\531574_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\531574.png
532582,data//test\10155\spoof\532582.png,data//test\10155\spoof\532582_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\532582.png
535302,data//test\10155\spoof\535302.png,data//test\10155\spoof\535302_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\535302.png
535463,data//test\10155\spoof\535463.png,data//test\10155\spoof\535463_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\535463.png
536728,data//test\10155\spoof\536728.png,data//test\10155\spoof\536728_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\536728.png
537912,data//test\10155\spoof\537912.png,data//test\10155\spoof\537912_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\537912.png
538737,data//test\10155\spoof\538737.png,data//test\10155\spoof\538737_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\538737.png
539674,data//test\10155\spoof\539674.png,data//test\10155\spoof\539674_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\539674.png
542063,data//test\10155\spoof\542063.png,data//test\10155\spoof\542063_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\542063.png
542594,data//test\10155\spoof\542594.png,data//test\10155\spoof\542594_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\542594.png
544388,data//test\10155\spoof\544388.png,data//test\10155\spoof\544388_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\544388.png
545458,data//test\10155\spoof\545458.png,data//test\10155\spoof\545458_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\545458.png
546941,data//test\10155\spoof\546941.png,data//test\10155\spoof\546941_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\546941.png
547540,data//test\10155\spoof\547540.png,data//test\10155\spoof\547540_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\547540.png
547831,data//test\10155\spoof\547831.png,data//test\10155\spoof\547831_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\547831.png
548738,data//test\10155\spoof\548738.png,data//test\10155\spoof\548738_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\548738.png
549718,data//test\10155\spoof\549718.png,data//test\10155\spoof\549718_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\549718.png
551299,data//test\10155\spoof\551299.png,data//test\10155\spoof\551299_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\551299.png
551647,data//test\10155\spoof\551647.png,data//test\10155\spoof\551647_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\551647.png
552424,data//test\10155\spoof\552424.png,data//test\10155\spoof\552424_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\552424.png
554807,data//test\10155\spoof\554807.png,data//test\10155\spoof\554807_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\554807.png
557880,data//test\10155\spoof\557880.png,data//test\10155\spoof\557880_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\557880.png
558085,data//test\10155\spoof\558085.png,data//test\10155\spoof\558085_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\558085.png
558531,data//test\10155\spoof\558531.png,data//test\10155\spoof\558531_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\558531.png
560291,data//test\10155\spoof\560291.png,data//test\10155\spoof\560291_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\560291.png
543304,data//test\10157\live\543304.png,data//test\10157\live\543140_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\543304.png
543491,data//test\10157\live\543491.png,data//test\10157\live\543304_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\543491.png
545783,data//test\10157\live\545783.png,data//test\10157\live\543491_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\545783.png
546074,data//test\10157\live\546074.png,data//test\10157\live\545783_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\546074.png
546305,data//test\10157\live\546305.png,data//test\10157\live\546074_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\546305.png
547313,data//test\10157\live\547313.png,data//test\10157\live\546305_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\547313.png
547494,data//test\10157\live\547494.png,data//test\10157\live\547313_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\547494.png
547772,data//test\10157\live\547772.png,data//test\10157\live\547494_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\547772.png
547866,data//test\10157\live\547866.png,data//test\10157\live\547772_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\547866.png
549872,data//test\10157\live\549872.png,data//test\10157\live\547866_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\549872.png
551188,data//test\10157\live\551188.png,data//test\10157\live\549872_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\551188.png
558285,data//test\10157\live\558285.png,data//test\10157\live\551188_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\558285.png
559802,data//test\10157\live\559802.png,data//test\10157\live\558285_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\559802.png
494597,data//test\10157\spoof\494597.png,data//test\10157\live\559802_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\494597.png
496639,data//test\10157\spoof\496639.png,data//test\10157\spoof\494597_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\496639.png
499072,data//test\10157\spoof\499072.png,data//test\10157\spoof\496639_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\499072.png
499397,data//test\10157\spoof\499397.png,data//test\10157\spoof\499072_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\499397.png
499919,data//test\10157\spoof\499919.png,data//test\10157\spoof\499397_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\499919.png
504742,data//test\10157\spoof\504742.png,data//test\10157\spoof\499919_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\504742.png
507034,data//test\10157\spoof\507034.png,data//test\10157\spoof\504742_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\507034.png
507333,data//test\10157\spoof\507333.png,data//test\10157\spoof\507034_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\507333.png
509454,data//test\10157\spoof\509454.png,data//test\10157\spoof\507333_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\509454.png
510038,data//test\10157\spoof\510038.png,data//test\10157\spoof\509454_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\510038.png
510091,data//test\10157\spoof\510091.png,data//test\10157\spoof\510038_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\510091.png
510208,data//test\10157\spoof\510208.png,data//test\10157\spoof\510091_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\510208.png
510770,data//test\10157\spoof\510770.png,data//test\10157\spoof\510208_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\510770.png
513251,data//test\10157\spoof\513251.png,data//test\10157\spoof\510770_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\513251.png
514963,data//test\10157\spoof\514963.png,data//test\10157\spoof\513251_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\514963.png
515823,data//test\10157\spoof\515823.png,data//test\10157\spoof\514963_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\515823.png
517010,data//test\10157\spoof\517010.png,data//test\10157\spoof\515823_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\517010.png
521054,data//test\10157\spoof\521054.png,data//test\10157\spoof\517010_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\521054.png
522975,data//test\10157\spoof\522975.png,data//test\10157\spoof\521054_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\522975.png
523155,data//test\10157\spoof\523155.png,data//test\10157\spoof\522975_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\523155.png
524403,data//test\10157\spoof\524403.png,data//test\10157\spoof\523155_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\524403.png
524724,data//test\10157\spoof\524724.png,data//test\10157\spoof\524403_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\524724.png
524935,data//test\10157\spoof\524935.png,data//test\10157\spoof\524724_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\524935.png
525742,data//test\10157\spoof\525742.png,data//test\10157\spoof\524935_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\525742.png
526708,data//test\10157\spoof\526708.png,data//test\10157\spoof\525742_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\526708.png
529269,data//test\10157\spoof\529269.png,data//test\10157\spoof\526708_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\529269.png
529372,data//test\10157\spoof\529372.png,data//test\10157\spoof\529269_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\529372.png
529512,data//test\10157\spoof\529512.png,data//test\10157\spoof\529372_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\529512.png
531309,data//test\10157\spoof\531309.png,data//test\10157\spoof\529512_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\531309.png
534959,data//test\10157\spoof\534959.png,data//test\10157\spoof\531309_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\534959.png
536415,data//test\10157\spoof\536415.png,data//test\10157\spoof\534959_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\536415.png
537625,data//test\10157\spoof\537625.png,data//test\10157\spoof\536415_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\537625.png
538460,data//test\10157\spoof\538460.png,data//test\10157\spoof\537625_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\538460.png
540833,data//test\10157\spoof\540833.png,data//test\10157\spoof\538460_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\540833.png
542670,data//test\10157\spoof\542670.png,data//test\10157\spoof\540833_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\542670.png
543052,data//test\10157\spoof\543052.png,data//test\10157\spoof\542670_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\543052.png
543094,data//test\10157\spoof\543094.png,data//test\10157\spoof\543052_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\543094.png
544960,data//test\10157\spoof\544960.png,data//test\10157\spoof\543094_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\544960.png
546499,data//test\10157\spoof\546499.png,data//test\10157\spoof\544960_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\546499.png
547033,data//test\10157\spoof\547033.png,data//test\10157\spoof\546499_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\547033.png
549080,data//test\10157\spoof\549080.png,data//test\10157\spoof\547033_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\549080.png
550824,data//test\10157\spoof\550824.png,data//test\10157\spoof\549080_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\550824.png
551840,data//test\10157\spoof\551840.png,data//test\10157\spoof\550824_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\551840.png
553289,data//test\10157\spoof\553289.png,data//test\10157\spoof\551840_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\553289.png
556427,data//test\10157\spoof\556427.png,data//test\10157\spoof\553289_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\556427.png
557684,data//test\10157\spoof\557684.png,data//test\10157\spoof\556427_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\557684.png
559324,data//test\10157\spoof\559324.png,data//test\10157\spoof\557684_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\559324.png
559832,data//test\10157\spoof\559832.png,data//test\10157\spoof\559324_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\559832.png
494564,data//test\10169\live\494564.png,data//test\10157\spoof\559832_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\494564.png
497297,data//test\10169\live\497297.png,data//test\10169\live\494564_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\497297.png
499346,data//test\10169\live\499346.png,data//test\10169\live\497297_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\499346.png
500090,data//test\10169\live\500090.png,data//test\10169\live\499346_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\500090.png
504968,data//test\10169\live\504968.png,data//test\10169\live\500090_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\504968.png
510117,data//test\10169\live\510117.png,data//test\10169\live\504968_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\510117.png
510906,data//test\10169\live\510906.png,data//test\10169\live\510117_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\510906.png
521679,data//test\10169\live\521679.png,data//test\10169\live\510906_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\521679.png
522247,data//test\10169\live\522247.png,data//test\10169\live\521679_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\522247.png
522516,data//test\10169\live\522516.png,data//test\10169\live\522247_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\522516.png
522960,data//test\10169\live\522960.png,data//test\10169\live\522516_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\522960.png
523870,data//test\10169\live\523870.png,data//test\10169\live\522960_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\523870.png
526722,data//test\10169\live\526722.png,data//test\10169\live\523870_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\526722.png
527508,data//test\10169\live\527508.png,data//test\10169\live\526722_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\527508.png
540722,data//test\10169\live\540722.png,data//test\10169\live\527508_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\540722.png
541713,data//test\10169\live\541713.png,data//test\10169\live\540722_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\541713.png
541915,data//test\10169\live\541915.png,data//test\10169\live\541713_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\541915.png
542164,data//test\10169\live\542164.png,data//test\10169\live\541915_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\542164.png
544974,data//test\10169\live\544974.png,data//test\10169\live\542164_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\544974.png
545157,data//test\10169\live\545157.png,data//test\10169\live\544974_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\545157.png
545813,data//test\10169\live\545813.png,data//test\10169\live\545157_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\545813.png
549364,data//test\10169\live\549364.png,data//test\10169\live\545813_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\549364.png
552328,data//test\10169\live\552328.png,data//test\10169\live\549364_BB.txt,1,D:\study\Projects\train_model_baseline\data\data_face_224\552328.png
494902,data//test\10169\spoof\494902.png,data//test\10169\live\552328_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\494902.png
498171,data//test\10169\spoof\498171.png,data//test\10169\spoof\494902_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\498171.png
498931,data//test\10169\spoof\498931.png,data//test\10169\spoof\498171_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\498931.png
502321,data//test\10169\spoof\502321.png,data//test\10169\spoof\498931_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\502321.png
502357,data//test\10169\spoof\502357.png,data//test\10169\spoof\502321_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\502357.png
502575,data//test\10169\spoof\502575.png,data//test\10169\spoof\502357_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\502575.png
503288,data//test\10169\spoof\503288.png,data//test\10169\spoof\502575_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\503288.png
507007,data//test\10169\spoof\507007.png,data//test\10169\spoof\503288_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\507007.png
509013,data//test\10169\spoof\509013.png,data//test\10169\spoof\507007_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\509013.png
509439,data//test\10169\spoof\509439.png,data//test\10169\spoof\509013_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\509439.png
511320,data//test\10169\spoof\511320.png,data//test\10169\spoof\509439_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\511320.png
511407,data//test\10169\spoof\511407.png,data//test\10169\spoof\511320_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\511407.png
512416,data//test\10169\spoof\512416.png,data//test\10169\spoof\511407_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\512416.png
514375,data//test\10169\spoof\514375.png,data//test\10169\spoof\512416_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\514375.png
521426,data//test\10169\spoof\521426.png,data//test\10169\spoof\514375_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\521426.png
526343,data//test\10169\spoof\526343.png,data//test\10169\spoof\526249_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\526343.png
526507,data//test\10169\spoof\526507.png,data//test\10169\spoof\526343_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\526507.png
530137,data//test\10169\spoof\530137.png,data//test\10169\spoof\526507_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\530137.png
533750,data//test\10169\spoof\533750.png,data//test\10169\spoof\530137_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\533750.png
535540,data//test\10169\spoof\535540.png,data//test\10169\spoof\533750_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\535540.png
535709,data//test\10169\spoof\535709.png,data//test\10169\spoof\535540_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\535709.png
535865,data//test\10169\spoof\535865.png,data//test\10169\spoof\535709_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\535865.png
535903,data//test\10169\spoof\535903.png,data//test\10169\spoof\535865_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\535903.png
536712,data//test\10169\spoof\536712.png,data//test\10169\spoof\535903_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\536712.png
537988,data//test\10169\spoof\537988.png,data//test\10169\spoof\536712_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\537988.png
544462,data//test\10169\spoof\544462.png,data//test\10169\spoof\537988_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\544462.png
547089,data//test\10169\spoof\547089.png,data//test\10169\spoof\544462_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\547089.png
547894,data//test\10169\spoof\547894.png,data//test\10169\spoof\547089_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\547894.png
547979,data//test\10169\spoof\547979.png,data//test\10169\spoof\547894_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\547979.png
552677,data//test\10169\spoof\552677.png,data//test\10169\spoof\547979_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\552677.png
553311,data//test\10169\spoof\553311.png,data//test\10169\spoof\552677_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\553311.png
553728,data//test\10169\spoof\553728.png,data//test\10169\spoof\553311_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\553728.png
555896,data//test\10169\spoof\555896.png,data//test\10169\spoof\553728_BB.txt,0,D:\study\Projects\train_model_baseline\data\data_face_224\555896.png
